0.3,-0.1,0.2
0.2,-0.2,0.2
0.2,-0.2,0.18
0.2,-0.2,0.15
0.2,-0.2,0.12
0.2,-0.2,0.1
0.2,-0.2,0.2
0.2,-0.2,0.1
0.2,-0.2,0.2
