0.32,0.025,0.2 
0.32,0.025,0.08
0.28,0.02,0.08
0.28,0.02,0.2
0.315,0.025,0.2
0.315,0.025,0.08
0.32,-0.025,0.08
0.285,-0.02,0.08
0.285,-0.02,0.2
0.282,0.02,0.2
0.282,0.02,0.08
0.285,-0.022,0.08
0.285,-0.022,0.2
