0.386,0.024,0.11
0.39,-0.024,0.11
0.39,0.0,0.16
0.39,-0.024,0.11
0.35,-0.017,0.11
0.35,-0.017,0.16
0.346,0.026,0.16
0.346,0.026,0.10
0.35,-0.02,0.10
0.35,-0.02,0.16
