0.39,0.034,0.08
0.39,-0.034,0.08
0.30,-0.017,0.08
0.30,-0.017,0.15
0.30,0.034,0.15
0.30,0.034,0.08
0.30,-0.034,0.08
0.30,-0.034,0.15
