0.19,-0.035,0.15
0.19,-0.035,0.08
0.19,0.035,0.08
0.19,0.035,0.15
0.22,0.0,0.15
0.22,0.0,0.08
0.17,0.0,0.08
0.16,0.002,0.08
0.10,0.003,0.15

